wind_mps,roof_pitch_deg,diameter_in,beta_scale,beta_prescribed,V3_mps,V4_mps,vn3_mps,vn4_mps,vt3_mps,vt4_mps,Fn3_N,Fn4_N,Fn_evidence_status,Fn4_evidence_status
0.0,30.0,3.25,2.0,0.0375,29.731738339645776,30.846678527382494,25.74844070080501,26.7140072270852,14.865869169822885,15.423339263691245,9101.388768936878,9562.51412271689,published_analytical_application,published_analytical_application
0.0,45.0,1.0,0.0,0.0,19.490052240941598,19.490052240941598,13.781548105249872,13.781548105249872,13.78154810524987,13.78154810524987,546.879448312299,546.879448312299,published_analytical_application,published_analytical_application
0.0,45.0,1.0,0.5,0.0033749999999999995,19.490052240941598,19.555831167254773,13.781548105249872,13.828060830105088,13.78154810524987,13.828060830105086,546.879448312299,548.8023509950124,published_analytical_application,published_analytical_application
0.0,45.0,1.0,1.0,0.006749999999999999,19.490052240941598,19.621610093567956,13.781548105249872,13.87457355496031,13.78154810524987,13.874573554960309,546.879448312299,550.725800257853,published_analytical_application,published_analytical_application
0.0,45.0,1.0,1.5,0.010124999999999999,19.490052240941598,19.68738901988113,13.781548105249872,13.921086279815526,13.78154810524987,13.921086279815524,546.879448312299,552.6498008710656,published_analytical_application,published_analytical_application
0.0,45.0,1.0,2.0,0.013499999999999998,19.490052240941598,19.75316794619431,13.781548105249872,13.967599004670745,13.78154810524987,13.967599004670744,546.879448312299,554.57435763028,published_analytical_application,published_analytical_application
0.0,45.0,1.25,0.0,0.0,21.493763272124202,21.493763272124202,15.19838576293738,15.19838576293738,15.198385762937379,15.198385762937379,896.6355094191476,896.6355094191476,published_analytical_application,published_analytical_application
0.0,45.0,1.25,0.5,0.003893652777777778,21.493763272124202,21.577452523193607,15.19838576293738,15.25756299988098,15.198385762937379,15.257562999880978,896.6355094191476,900.3538860550209,published_analytical_application,published_analytical_application
0.0,45.0,1.25,1.0,0.007787305555555556,21.493763272124202,21.661141774263008,15.19838576293738,15.316740236824577,15.198385762937379,15.316740236824575,896.6355094191476,904.0744225809008,published_analytical_application,published_analytical_application
0.0,45.0,1.25,1.5,0.011680958333333335,21.493763272124202,21.744831025332413,15.19838576293738,15.375917473768178,15.198385762937379,15.375917473768174,896.6355094191476,907.7971359955266,published_analytical_application,published_analytical_application
0.0,45.0,1.25,2.0,0.015574611111111112,21.493763272124202,21.828520276401818,15.19838576293738,15.435094710711777,15.198385762937379,15.435094710711775,896.6355094191476,911.5220434036767,published_analytical_application,published_analytical_application
0.0,45.0,1.5,0.0,0.0,23.197562128485032,23.197562128485032,16.40315348804801,16.40315348804801,16.403153488048005,16.403153488048005,1341.7933671517455,1341.7933671517455,published_analytical_application,published_analytical_application
0.0,45.0,1.5,0.5,0.004448930555555556,23.197562128485032,23.300766471452846,16.40315348804801,16.47612997880845,16.403153488048005,16.476129978808448,1341.7933671517455,1348.2907797521466,published_analytical_application,published_analytical_application
0.0,45.0,1.5,1.0,0.008897861111111112,23.197562128485032,23.40397081442066,16.40315348804801,16.549106469568894,16.403153488048005,16.549106469568894,1341.7933671517455,1354.794322815695,published_analytical_application,published_analytical_application
0.0,45.0,1.5,1.5,0.013346791666666667,23.197562128485032,23.50717515738848,16.40315348804801,16.622082960329344,16.403153488048005,16.62208296032934,1341.7933671517455,1361.3040466385044,published_analytical_application,published_analytical_application
0.0,45.0,1.5,2.0,0.017795722222222223,23.197562128485032,23.610379500356295,16.40315348804801,16.695059451089787,16.403153488048005,16.695059451089787,1341.7933671517455,1367.8200018976588,published_analytical_application,published_analytical_application
0.0,45.0,1.75,0.0,0.0,24.65836052787257,24.65836052787257,17.436093942201392,17.436093942201392,17.43609394220139,17.43609394220139,1884.060941725705,1884.060941725705,published_analytical_application,published_analytical_application
0.0,45.0,1.75,0.5,0.0050416666666666665,24.65836052787257,24.782679762200594,17.436093942201392,17.524000915826658,17.43609394220139,17.524000915826655,1884.060941725705,1894.6172364594827,published_analytical_application,published_analytical_application
0.0,45.0,1.75,1.0,0.010083333333333333,24.65836052787257,24.906998996528618,17.436093942201392,17.61190788945192,17.43609394220139,17.611907889451917,1884.060941725705,1905.1880072126933,published_analytical_application,published_analytical_application
