wind_speed_mps,direction,wind_x_mps,roof_pitch_deg,diameter_in,vx_impact_mps,vz_impact_mps,V_impact_mps,vn_M3_mps,vt_M3_mps,vn_M4_mps,vt_M4_mps,Fn_M3_N,Fn_M4_N,Fn_evidence
33.3,against_pitch_uphill,33.3,30.0,1.5,33.299999537869134,-23.197562290674195,40.58345556321928,36.739678018530356,17.239864400467642,36.94726466388342,17.120014194892875,3758.5633318748214,3797.95349357875,published_analytical_application
33.3,against_pitch_uphill,33.3,30.0,1.75,33.29999646136896,-24.65836023699487,41.43578759845884,38.004764611590105,16.509462762980004,38.239667041780066,16.373841781676536,5345.741708131307,5413.254461262599,published_analytical_application
33.3,against_pitch_uphill,33.3,30.0,2.0,33.29998441848453,-25.912438683449906,42.194116186914776,39.090822383116475,15.882413110308631,39.352639548755064,15.731252899248723,7280.088246573812,7389.444425687445,published_analytical_application
33.3,against_pitch_uphill,33.3,30.0,2.5,33.29989058827994,-27.891703564366868,43.43765464333831,40.80486913570665,14.892699410509335,41.11888314564702,14.711403337340952,nan,nan,not_evaluated_beyond_sun_application_range
33.3,against_pitch_uphill,33.3,30.0,3.0,33.29966365215674,-29.257873494274904,44.32708834058202,41.98789353283181,14.209417913107584,42.35106397127471,13.999741362710868,nan,nan,not_evaluated_beyond_sun_application_range
33.3,against_pitch_uphill,33.3,30.0,3.25,33.299520680258425,-29.731738427600337,44.641173231247016,42.3982011171051,13.972361629148905,42.78442772875974,13.749373590941904,nan,nan,not_evaluated_beyond_sun_application_range
33.3,against_pitch_uphill,33.3,45.0,1.0,33.29999999970427,-19.490052229461178,38.584350919607665,37.3282039104349,9.765107716170935,37.45223784330909,9.641073783296747,1819.935213590273,1831.1341644351735,published_analytical_application
33.3,against_pitch_uphill,33.3,45.0,1.25,33.299999974898874,-21.493763339655814,39.634225876499684,38.7450416064523,8.34826998507342,38.891964402084234,8.201347189441483,2967.561227155248,2991.0940255186993,published_analytical_application
33.3,against_pitch_uphill,33.3,45.0,1.5,33.299999537869134,-23.197562290674195,40.58345556321928,39.94980908946923,7.1435018840031015,40.11930287564626,6.9740080978260615,4463.8135048501845,nan,published_analytical_application
33.3,against_pitch_uphill,33.3,45.0,1.75,33.29999646136896,-24.65836023699487,41.43578759845884,40.982747047841826,6.110559574802237,41.17454407894354,5.918762543700524,nan,nan,not_evaluated_beyond_sun_application_range
33.3,against_pitch_uphill,33.3,45.0,2.0,33.29998441848453,-25.912438683449906,42.194116186914776,41.86950590586483,5.2237836855687405,42.08327872643692,5.010010864996644,nan,nan,not_evaluated_beyond_sun_application_range
33.3,against_pitch_uphill,33.3,45.0,2.5,33.29989058827994,-27.891703564366868,43.43765464333831,43.26899117695165,3.8241657185340316,43.525382542431366,3.567774353054319,nan,nan,not_evaluated_beyond_sun_application_range
33.3,against_pitch_uphill,33.3,45.0,3.0,33.29966365215674,-29.257873494274904,44.32708834058202,44.234858730571155,2.8579772287712943,44.5313861518538,2.5614498074886467,nan,nan,not_evaluated_beyond_sun_application_range
33.3,against_pitch_uphill,33.3,45.0,3.25,33.299520680258425,-29.731738427600337,44.641173231247016,44.56983074189327,2.522803024651555,44.885183449772576,2.2074503167722415,nan,nan,not_evaluated_beyond_sun_application_range
33.3,with_pitch_downhill,-33.3,15.0,1.0,-33.29999999970427,-19.490052229461178,38.584350919607665,10.207270602321985,37.209726722167716,10.37670410555942,37.25512629253096,400.414603587316,407.31186917327636,published_analytical_application
33.3,with_pitch_downhill,-33.3,15.0,1.25,-33.299999974898874,-21.493763339655814,39.634225876499684,12.142706918501435,37.72832529440944,12.343407189729689,37.78210277000575,707.1898844413357,719.4981456962458,published_analytical_application
