Cd_impact,Dmax_m,Re_impact,V_impact_mps,aero_evidence_status,dV_1to2_pct,dV_1to3_pct,dV_2to3_pct,diameter_in,impact_time_s,impact_x_mps,impact_z_mps,incidence_angle_deg,mass_kg,model,psi_impact,release_height_m,roof_pitch_deg,status,wind_mps
0.6182856631069042,0.044449999999999996,75035.00872177431,41.43578759845885,supported,-82.41909759255068,-70.41304558683467,68.29030573896398,1.75,41.80061453151031,33.29999646136896,-24.65836023699489,23.48037122152866,0.036327959901256694,Model 3,0.8410351891391397,1000.0,30.0,sensitivity,33.3
0.6182856631069042,0.044449999999999996,75035.00872177431,41.43578759845885,supported,-82.41909759255068,-70.41304558683467,68.29030573896398,1.75,41.80061453151031,33.29999646136896,-24.65836023699489,8.480371221528648,0.036327959901256694,Model 3,0.8410351891391397,1000.0,45.0,sensitivity,33.3
0.6400713522678525,0.0508,90115.60003773241,42.19411618691477,supported,-81.52784646031076,-69.87156599450083,63.10190330956954,2.0,39.97874234899016,33.299984418484534,-25.912438683449892,37.111670723940705,0.05422715880304207,Model 3,0.8124094261626313,1000.0,15.0,sensitivity,33.3
0.6400713522678525,0.0508,90115.60003773241,42.19411618691477,supported,-81.52784646031076,-69.87156599450083,63.10190330956954,2.0,39.97874234899016,33.299984418484534,-25.912438683449892,22.111670723940698,0.05422715880304207,Model 3,0.8124094261626313,1000.0,30.0,sensitivity,33.3
0.6400713522678525,0.0508,90115.60003773241,42.19411618691477,supported,-81.52784646031076,-69.87156599450083,63.10190330956954,2.0,39.97874234899016,33.299984418484534,-25.912438683449892,7.111670723940663,0.05422715880304207,Model 3,0.8124094261626313,1000.0,45.0,sensitivity,33.3
0.6909274822295183,0.0635,121248.60349412571,43.437654643338355,extrapolative,-80.122100182745,-68.98362545436272,56.03446456005135,2.5,37.452751086276436,33.29989058827996,-27.89170356436691,35.05074663946268,0.10591241953719155,Model 3,0.7526115451682988,1000.0,15.0,sensitivity,33.3
0.6909274822295183,0.0635,121248.60349412571,43.437654643338355,extrapolative,-80.122100182745,-68.98362545436272,56.03446456005135,2.5,37.452751086276436,33.29989058827996,-27.89170356436691,20.05074663946268,0.10591241953719155,Model 3,0.7526115451682988,1000.0,30.0,sensitivity,33.3
0.6909274822295183,0.0635,121248.60349412571,43.437654643338355,extrapolative,-80.122100182745,-68.98362545436272,56.03446456005135,2.5,37.452751086276436,33.29989058827996,-27.89170356436691,5.050746639462672,0.10591241953719155,Model 3,0.7526115451682988,1000.0,45.0,sensitivity,33.3
0.7537811150533387,0.07619999999999999,152625.01099263882,44.32708834058216,extrapolative,-79.15246421875575,-68.3485311125126,51.823549889109856,3.0,35.919496516725445,33.299663652156745,-29.257873494275103,33.696694352948676,0.18301666096026692,Model 3,0.6898554363002369,1000.0,15.0,sensitivity,33.3
0.7537811150533387,0.07619999999999999,152625.01099263882,44.32708834058216,extrapolative,-79.15246421875575,-68.3485311125126,51.823549889109856,3.0,35.919496516725445,33.299663652156745,-29.257873494275103,18.69669435294868,0.18301666096026692,Model 3,0.6898554363002369,1000.0,30.0,sensitivity,33.3
0.7537811150533387,0.07619999999999999,152625.01099263882,44.32708834058216,extrapolative,-79.15246421875575,-68.3485311125126,51.823549889109856,3.0,35.919496516725445,33.299663652156745,-29.257873494275103,3.696694352948649,0.18301666096026692,Model 3,0.6898554363002369,1000.0,45.0,sensitivity,33.3
